pair_id,pair_type,side,Arms_set,deg_set,beta_deg,id_A,iq_A,is_rated,point_role
450,mirror,motoring,260.2082,-70.56,70.56,-425.0,150.0,False,dense_cartesian
450,mirror,regen,260.2082,250.56,109.44,-425.0,-150.0,False,dense_cartesian
451,mirror,motoring,246.6441,-69.444,69.444,-400.0,150.0,False,dense_cartesian
451,mirror,regen,246.6441,249.444,110.556,-400.0,-150.0,False,dense_cartesian
452,mirror,motoring,233.1845,-68.1986,68.1986,-375.0,150.0,False,dense_cartesian
452,mirror,regen,233.1845,248.1986,111.8014,-375.0,-150.0,False,dense_cartesian
453,mirror,motoring,219.8484,-66.8014,66.8014,-350.0,150.0,False,dense_cartesian
453,mirror,regen,219.8484,246.8014,113.1986,-350.0,-150.0,False,dense_cartesian
454,mirror,motoring,206.6599,-65.2249,65.2249,-325.0,150.0,False,dense_cartesian
454,mirror,regen,206.6599,245.2249,114.7751,-325.0,-150.0,False,dense_cartesian
455,mirror,motoring,193.6492,-63.4349,63.4349,-300.0,150.0,False,dense_cartesian
455,mirror,regen,193.6492,243.4349,116.5651,-300.0,-150.0,False,dense_cartesian
456,mirror,motoring,180.8545,-61.3895,61.3895,-275.0,150.0,False,dense_cartesian
456,mirror,regen,180.8545,241.3895,118.6105,-275.0,-150.0,False,dense_cartesian
457,mirror,motoring,168.3251,-59.0362,59.0362,-250.0,150.0,False,dense_cartesian
457,mirror,regen,168.3251,239.0362,120.9638,-250.0,-150.0,False,dense_cartesian
458,mirror,motoring,156.1249,-56.3099,56.3099,-225.0,150.0,False,dense_cartesian
458,mirror,regen,156.1249,236.3099,123.6901,-225.0,-150.0,False,dense_cartesian
459,mirror,motoring,144.3376,-53.1301,53.1301,-200.0,150.0,False,dense_cartesian
459,mirror,regen,144.3376,233.1301,126.8699,-200.0,-150.0,False,dense_cartesian
460,mirror,motoring,133.0727,-49.3987,49.3987,-175.0,150.0,False,dense_cartesian
460,mirror,regen,133.0727,229.3987,130.6013,-175.0,-150.0,False,dense_cartesian
461,mirror,motoring,122.4745,-45.0,45.0,-150.0,150.0,False,dense_cartesian
461,mirror,regen,122.4745,225.0,135.0,-150.0,-150.0,False,dense_cartesian
462,mirror,motoring,112.7312,-39.8056,39.8056,-125.0,150.0,False,dense_cartesian
462,mirror,regen,112.7312,219.8056,140.1944,-125.0,-150.0,False,dense_cartesian
463,mirror,motoring,104.0833,-33.6901,33.6901,-100.0,150.0,False,dense_cartesian
463,mirror,regen,104.0833,213.6901,146.3099,-100.0,-150.0,False,dense_cartesian
464,mirror,motoring,96.8246,-26.5651,26.5651,-75.0,150.0,False,dense_cartesian
464,mirror,regen,96.8246,206.5651,153.4349,-75.0,-150.0,False,dense_cartesian
465,mirror,motoring,91.2871,-18.4349,18.4349,-50.0,150.0,False,dense_cartesian
465,mirror,regen,91.2871,198.4349,161.5651,-50.0,-150.0,False,dense_cartesian
466,mirror,motoring,87.7971,-9.4623,9.4623,-25.0,150.0,False,dense_cartesian
466,mirror,regen,87.7971,189.4623,170.5377,-25.0,-150.0,False,dense_cartesian
467,mirror,motoring,86.6025,0.0,0.0,0.0,150.0,False,dense_cartesian
467,mirror,regen,86.6025,180.0,180.0,0.0,-150.0,False,dense_cartesian
468,mirror,motoring,87.7971,9.4623,-9.4623,25.0,150.0,False,dense_cartesian
468,mirror,regen,87.7971,170.5377,189.4623,25.0,-150.0,False,dense_cartesian
469,mirror,motoring,91.2871,18.4349,-18.4349,50.0,150.0,False,dense_cartesian
469,mirror,regen,91.2871,161.5651,198.4349,50.0,-150.0,False,dense_cartesian
470,mirror,motoring,96.8246,26.5651,-26.5651,75.0,150.0,False,dense_cartesian
470,mirror,regen,96.8246,153.4349,206.5651,75.0,-150.0,False,dense_cartesian
471,mirror,motoring,104.0833,33.6901,-33.6901,100.0,150.0,False,dense_cartesian
471,mirror,regen,104.0833,146.3099,213.6901,100.0,-150.0,False,dense_cartesian
472,mirror,motoring,112.7312,39.8056,-39.8056,125.0,150.0,False,dense_cartesian
472,mirror,regen,112.7312,140.1944,219.8056,125.0,-150.0,False,dense_cartesian
473,mirror,motoring,122.4745,45.0,-45.0,150.0,150.0,False,dense_cartesian
473,mirror,regen,122.4745,135.0,225.0,150.0,-150.0,False,dense_cartesian
474,mirror,motoring,133.0727,49.3987,-49.3987,175.0,150.0,False,dense_cartesian
474,mirror,regen,133.0727,130.6013,229.3987,175.0,-150.0,False,dense_cartesian
475,mirror,motoring,144.3376,53.1301,-53.1301,200.0,150.0,False,dense_cartesian
475,mirror,regen,144.3376,126.8699,233.1301,200.0,-150.0,False,dense_cartesian
476,mirror,motoring,156.1249,56.3099,-56.3099,225.0,150.0,False,dense_cartesian
476,mirror,regen,156.1249,123.6901,236.3099,225.0,-150.0,False,dense_cartesian
477,mirror,motoring,168.3251,59.0362,-59.0362,250.0,150.0,False,dense_cartesian
477,mirror,regen,168.3251,120.9638,239.0362,250.0,-150.0,False,dense_cartesian
478,mirror,motoring,180.8545,61.3895,-61.3895,275.0,150.0,False,dense_cartesian
478,mirror,regen,180.8545,118.6105,241.3895,275.0,-150.0,False,dense_cartesian
479,mirror,motoring,193.6492,63.4349,-63.4349,300.0,150.0,False,dense_cartesian
479,mirror,regen,193.6492,116.5651,243.4349,300.0,-150.0,False,dense_cartesian
480,mirror,motoring,206.6599,65.2249,-65.2249,325.0,150.0,False,dense_cartesian
480,mirror,regen,206.6599,114.7751,245.2249,325.0,-150.0,False,dense_cartesian
481,mirror,motoring,219.8484,66.8014,-66.8014,350.0,150.0,False,dense_cartesian
481,mirror,regen,219.8484,113.1986,246.8014,350.0,-150.0,False,dense_cartesian
482,mirror,motoring,233.1845,68.1986,-68.1986,375.0,150.0,False,dense_cartesian
482,mirror,regen,233.1845,111.8014,248.1986,375.0,-150.0,False,dense_cartesian
483,mirror,motoring,246.6441,69.444,-69.444,400.0,150.0,False,dense_cartesian
483,mirror,regen,246.6441,110.556,249.444,400.0,-150.0,False,dense_cartesian
484,mirror,motoring,260.2082,70.56,-70.56,425.0,150.0,False,dense_cartesian
484,mirror,regen,260.2082,109.44,250.56,425.0,-150.0,False,dense_cartesian
485,mirror,motoring,273.8613,71.5651,-71.5651,450.0,150.0,False,dense_cartesian
485,mirror,regen,273.8613,108.4349,251.5651,450.0,-150.0,False,dense_cartesian
486,mirror,motoring,287.5906,72.4744,-72.4744,475.0,150.0,False,dense_cartesian
486,mirror,regen,287.5906,107.5256,252.4744,475.0,-150.0,False,dense_cartesian
487,mirror,motoring,301.3857,73.3008,-73.3008,500.0,150.0,False,dense_cartesian
487,mirror,regen,301.3857,106.6992,253.3008,500.0,-150.0,False,dense_cartesian
488,mirror,motoring,315.238,74.0546,-74.0546,525.0,150.0,False,dense_cartesian
488,mirror,regen,315.238,105.9454,254.0546,525.0,-150.0,False,dense_cartesian
489,mirror,motoring,329.1403,74.7449,-74.7449,550.0,150.0,False,dense_cartesian
489,mirror,regen,329.1403,105.2551,254.7449,550.0,-150.0,False,dense_cartesian
490,mirror,motoring,343.0865,75.3791,-75.3791,575.0,150.0,False,dense_cartesian
490,mirror,regen,343.0865,104.6209,255.3791,575.0,-150.0,False,dense_cartesian
491,mirror,motoring,357.0714,75.9638,-75.9638,600.0,150.0,False,dense_cartesian
491,mirror,regen,357.0714,104.0362,255.9638,600.0,-150.0,False,dense_cartesian
492,mirror,motoring,371.0907,76.5043,-76.5043,625.0,150.0,False,dense_cartesian
492,mirror,regen,371.0907,103.4957,256.5043,625.0,-150.0,False,dense_cartesian
493,mirror,motoring,385.1407,77.0054,-77.0054,650.0,150.0,False,dense_cartesian
493,mirror,regen,385.1407,102.9946,257.0054,650.0,-150.0,False,dense_cartesian
494,mirror,motoring,399.218,77.4712,-77.4712,675.0,150.0,False,dense_cartesian
494,mirror,regen,399.218,102.5288,257.4712,675.0,-150.0,False,dense_cartesian
495,mirror,motoring,413.3199,77.9052,-77.9052,700.0,150.0,False,dense_cartesian
495,mirror,regen,413.3199,102.0948,257.9052,700.0,-150.0,False,dense_cartesian
496,mirror,motoring,427.444,78.3106,-78.3106,725.0,150.0,False,dense_cartesian
496,mirror,regen,427.444,101.6894,258.3106,725.0,-150.0,False,dense_cartesian
497,mirror,motoring,441.588,78.6901,-78.6901,750.0,150.0,False,dense_cartesian
497,mirror,regen,441.588,101.3099,258.6901,750.0,-150.0,False,dense_cartesian
498,mirror,motoring,455.7503,79.0459,-79.0459,775.0,150.0,False,dense_cartesian
498,mirror,regen,455.7503,100.9541,259.0459,775.0,-150.0,False,dense_cartesian
499,mirror,motoring,469.9291,79.3803,-79.3803,800.0,150.0,False,dense_cartesian
499,mirror,regen,469.9291,100.6197,259.3803,800.0,-150.0,False,dense_cartesian
500,mirror,motoring,484.1229,79.6952,-79.6952,825.0,150.0,False,dense_cartesian
500,mirror,regen,484.1229,100.3048,259.6952,825.0,-150.0,False,dense_cartesian
501,mirror,motoring,498.3305,79.992,-79.992,850.0,150.0,False,dense_cartesian
501,mirror,regen,498.3305,100.008,259.992,850.0,-150.0,False,dense_cartesian
502,mirror,motoring,512.5508,80.2724,-80.2724,875.0,150.0,False,dense_cartesian
502,mirror,regen,512.5508,99.7276,260.2724,875.0,-150.0,False,dense_cartesian
503,mirror,motoring,526.7827,80.5377,-80.5377,900.0,150.0,False,dense_cartesian
503,mirror,regen,526.7827,99.4623,260.5377,900.0,-150.0,False,dense_cartesian
504,mirror,motoring,541.0253,80.789,-80.789,925.0,150.0,False,dense_cartesian
504,mirror,regen,541.0253,99.211,260.789,925.0,-150.0,False,dense_cartesian
505,mirror,motoring,555.2777,81.0274,-81.0274,950.0,150.0,False,dense_cartesian
505,mirror,regen,555.2777,98.9726,261.0274,950.0,-150.0,False,dense_cartesian
506,mirror,motoring,569.5393,81.2538,-81.2538,975.0,150.0,False,dense_cartesian
506,mirror,regen,569.5393,98.7462,261.2538,975.0,-150.0,False,dense_cartesian
507,mirror,motoring,583.8093,81.4692,-81.4692,1000.0,150.0,False,dense_cartesian
507,mirror,regen,583.8093,98.5308,261.4692,1000.0,-150.0,False,dense_cartesian
508,mirror,motoring,598.0872,81.6743,-81.6743,1025.0,150.0,False,dense_cartesian
508,mirror,regen,598.0872,98.3257,261.6743,1025.0,-150.0,False,dense_cartesian
509,mirror,motoring,612.3724,81.8699,-81.8699,1050.0,150.0,False,dense_cartesian
509,mirror,regen,612.3724,98.1301,261.8699,1050.0,-150.0,False,dense_cartesian
510,mirror,motoring,614.5798,-80.5377,80.5377,-1050.0,175.0,False,dense_cartesian
510,mirror,regen,614.5798,260.5377,99.4623,-1050.0,-175.0,False,dense_cartesian
511,mirror,motoring,600.3471,-80.3112,80.3112,-1025.0,175.0,False,dense_cartesian
511,mirror,regen,600.3471,260.3112,99.6888,-1025.0,-175.0,False,dense_cartesian
512,mirror,motoring,586.1243,-80.0738,80.0738,-1000.0,175.0,False,dense_cartesian
512,mirror,regen,586.1243,260.0738,99.9262,-1000.0,-175.0,False,dense_cartesian
513,mirror,motoring,571.912,-79.8245,79.8245,-975.0,175.0,False,dense_cartesian
513,mirror,regen,571.912,259.8245,100.1755,-975.0,-175.0,False,dense_cartesian
514,mirror,motoring,557.7111,-79.5625,79.5625,-950.0,175.0,False,dense_cartesian
514,mirror,regen,557.7111,259.5625,100.4375,-950.0,-175.0,False,dense_cartesian
515,mirror,motoring,543.5225,-79.2869,79.2869,-925.0,175.0,False,dense_cartesian
515,mirror,regen,543.5225,259.2869,100.7131,-925.0,-175.0,False,dense_cartesian
516,mirror,motoring,529.3471,-78.9965,78.9965,-900.0,175.0,False,dense_cartesian
516,mirror,regen,529.3471,258.9965,101.0035,-900.0,-175.0,False,dense_cartesian
517,mirror,motoring,515.1861,-78.6901,78.6901,-875.0,175.0,False,dense_cartesian
517,mirror,regen,515.1861,258.6901,101.3099,-875.0,-175.0,False,dense_cartesian
518,mirror,motoring,501.0406,-78.3664,78.3664,-850.0,175.0,False,dense_cartesian
518,mirror,regen,501.0406,258.3664,101.6336,-850.0,-175.0,False,dense_cartesian
519,mirror,motoring,486.912,-78.0239,78.0239,-825.0,175.0,False,dense_cartesian
519,mirror,regen,486.912,258.0239,101.9761,-825.0,-175.0,False,dense_cartesian
520,mirror,motoring,472.8019,-77.6609,77.6609,-800.0,175.0,False,dense_cartesian
520,mirror,regen,472.8019,257.6609,102.3391,-800.0,-175.0,False,dense_cartesian
521,mirror,motoring,458.712,-77.2756,77.2756,-775.0,175.0,False,dense_cartesian
521,mirror,regen,458.712,257.2756,102.7244,-775.0,-175.0,False,dense_cartesian
522,mirror,motoring,444.6441,-76.866,76.866,-750.0,175.0,False,dense_cartesian
522,mirror,regen,444.6441,256.866,103.134,-750.0,-175.0,False,dense_cartesian
523,mirror,motoring,430.6004,-76.4296,76.4296,-725.0,175.0,False,dense_cartesian
523,mirror,regen,430.6004,256.4296,103.5704,-725.0,-175.0,False,dense_cartesian
524,mirror,motoring,416.5833,-75.9638,75.9638,-700.0,175.0,False,dense_cartesian
524,mirror,regen,416.5833,255.9638,104.0362,-700.0,-175.0,False,dense_cartesian
525,mirror,motoring,402.5957,-75.4655,75.4655,-675.0,175.0,False,dense_cartesian
525,mirror,regen,402.5957,255.4655,104.5345,-675.0,-175.0,False,dense_cartesian
526,mirror,motoring,388.6408,-74.9315,74.9315,-650.0,175.0,False,dense_cartesian
526,mirror,regen,388.6408,254.9315,105.0685,-650.0,-175.0,False,dense_cartesian
527,mirror,motoring,374.7221,-74.3578,74.3578,-625.0,175.0,False,dense_cartesian
527,mirror,regen,374.7221,254.3578,105.6422,-625.0,-175.0,False,dense_cartesian
528,mirror,motoring,360.8439,-73.7398,73.7398,-600.0,175.0,False,dense_cartesian
528,mirror,regen,360.8439,253.7398,106.2602,-600.0,-175.0,False,dense_cartesian
529,mirror,motoring,347.011,-73.0725,73.0725,-575.0,175.0,False,dense_cartesian
529,mirror,regen,347.011,253.0725,106.9275,-575.0,-175.0,False,dense_cartesian
530,mirror,motoring,333.2292,-72.3499,72.3499,-550.0,175.0,False,dense_cartesian
530,mirror,regen,333.2292,252.3499,107.6501,-550.0,-175.0,False,dense_cartesian
531,mirror,motoring,319.5048,-71.5651,71.5651,-525.0,175.0,False,dense_cartesian
531,mirror,regen,319.5048,251.5651,108.4349,-525.0,-175.0,False,dense_cartesian
532,mirror,motoring,305.8458,-70.71,70.71,-500.0,175.0,False,dense_cartesian
532,mirror,regen,305.8458,250.71,109.29,-500.0,-175.0,False,dense_cartesian
533,mirror,motoring,292.2613,-69.7751,69.7751,-475.0,175.0,False,dense_cartesian
533,mirror,regen,292.2613,249.7751,110.2249,-475.0,-175.0,False,dense_cartesian
534,mirror,motoring,278.7621,-68.7495,68.7495,-450.0,175.0,False,dense_cartesian
534,mirror,regen,278.7621,248.7495,111.2505,-450.0,-175.0,False,dense_cartesian
535,mirror,motoring,265.3614,-67.6199,67.6199,-425.0,175.0,False,dense_cartesian
535,mirror,regen,265.3614,247.6199,112.3801,-425.0,-175.0,False,dense_cartesian
536,mirror,motoring,252.0747,-66.3706,66.3706,-400.0,175.0,False,dense_cartesian
536,mirror,regen,252.0747,246.3706,113.6294,-400.0,-175.0,False,dense_cartesian
537,mirror,motoring,238.9212,-64.9831,64.9831,-375.0,175.0,False,dense_cartesian
537,mirror,regen,238.9212,244.9831,115.0169,-375.0,-175.0,False,dense_cartesian
538,mirror,motoring,225.924,-63.4349,63.4349,-350.0,175.0,False,dense_cartesian
538,mirror,regen,225.924,243.4349,116.5651,-350.0,-175.0,False,dense_cartesian
539,mirror,motoring,213.1119,-61.6992,61.6992,-325.0,175.0,False,dense_cartesian
539,mirror,regen,213.1119,241.6992,118.3008,-325.0,-175.0,False,dense_cartesian
540,mirror,motoring,200.5202,-59.7436,59.7436,-300.0,175.0,False,dense_cartesian
540,mirror,regen,200.5202,239.7436,120.2564,-300.0,-175.0,False,dense_cartesian
541,mirror,motoring,188.1932,-57.5288,57.5288,-275.0,175.0,False,dense_cartesian
541,mirror,regen,188.1932,237.5288,122.4712,-275.0,-175.0,False,dense_cartesian
542,mirror,motoring,176.1865,-55.008,55.008,-250.0,175.0,False,dense_cartesian
542,mirror,regen,176.1865,235.008,124.992,-250.0,-175.0,False,dense_cartesian
543,mirror,motoring,164.5701,-52.125,52.125,-225.0,175.0,False,dense_cartesian
543,mirror,regen,164.5701,232.125,127.875,-225.0,-175.0,False,dense_cartesian
544,mirror,motoring,153.4329,-48.8141,48.8141,-200.0,175.0,False,dense_cartesian
544,mirror,regen,153.4329,228.8141,131.1859,-200.0,-175.0,False,dense_cartesian
545,mirror,motoring,142.8869,-45.0,45.0,-175.0,175.0,False,dense_cartesian
545,mirror,regen,142.8869,225.0,135.0,-175.0,-175.0,False,dense_cartesian
546,mirror,motoring,133.0727,-40.6013,40.6013,-150.0,175.0,False,dense_cartesian
546,mirror,regen,133.0727,220.6013,139.3987,-150.0,-175.0,False,dense_cartesian
547,mirror,motoring,124.1639,-35.5377,35.5377,-125.0,175.0,False,dense_cartesian
547,mirror,regen,124.1639,215.5377,144.4623,-125.0,-175.0,False,dense_cartesian
548,mirror,motoring,116.3687,-29.7449,29.7449,-100.0,175.0,False,dense_cartesian
548,mirror,regen,116.3687,209.7449,150.2551,-100.0,-175.0,False,dense_cartesian
549,mirror,motoring,109.9242,-23.1986,23.1986,-75.0,175.0,False,dense_cartesian
549,mirror,regen,109.9242,203.1986,156.8014,-75.0,-175.0,False,dense_cartesian
550,mirror,motoring,105.0793,-15.9454,15.9454,-50.0,175.0,False,dense_cartesian
550,mirror,regen,105.0793,195.9454,164.0546,-50.0,-175.0,False,dense_cartesian
551,mirror,motoring,102.0621,-8.1301,8.1301,-25.0,175.0,False,dense_cartesian
551,mirror,regen,102.0621,188.1301,171.8699,-25.0,-175.0,False,dense_cartesian
552,mirror,motoring,101.0363,0.0,0.0,0.0,175.0,False,dense_cartesian
552,mirror,regen,101.0363,180.0,180.0,0.0,-175.0,False,dense_cartesian
553,mirror,motoring,102.0621,8.1301,-8.1301,25.0,175.0,False,dense_cartesian
553,mirror,regen,102.0621,171.8699,188.1301,25.0,-175.0,False,dense_cartesian
554,mirror,motoring,105.0793,15.9454,-15.9454,50.0,175.0,False,dense_cartesian
554,mirror,regen,105.0793,164.0546,195.9454,50.0,-175.0,False,dense_cartesian
555,mirror,motoring,109.9242,23.1986,-23.1986,75.0,175.0,False,dense_cartesian
555,mirror,regen,109.9242,156.8014,203.1986,75.0,-175.0,False,dense_cartesian
556,mirror,motoring,116.3687,29.7449,-29.7449,100.0,175.0,False,dense_cartesian
556,mirror,regen,116.3687,150.2551,209.7449,100.0,-175.0,False,dense_cartesian
557,mirror,motoring,124.1639,35.5377,-35.5377,125.0,175.0,False,dense_cartesian
557,mirror,regen,124.1639,144.4623,215.5377,125.0,-175.0,False,dense_cartesian
558,mirror,motoring,133.0727,40.6013,-40.6013,150.0,175.0,False,dense_cartesian
558,mirror,regen,133.0727,139.3987,220.6013,150.0,-175.0,False,dense_cartesian
559,mirror,motoring,142.8869,45.0,-45.0,175.0,175.0,False,dense_cartesian
559,mirror,regen,142.8869,135.0,225.0,175.0,-175.0,False,dense_cartesian
560,mirror,motoring,153.4329,48.8141,-48.8141,200.0,175.0,False,dense_cartesian
560,mirror,regen,153.4329,131.1859,228.8141,200.0,-175.0,False,dense_cartesian
561,mirror,motoring,164.5701,52.125,-52.125,225.0,175.0,False,dense_cartesian
561,mirror,regen,164.5701,127.875,232.125,225.0,-175.0,False,dense_cartesian
562,mirror,motoring,176.1865,55.008,-55.008,250.0,175.0,False,dense_cartesian
562,mirror,regen,176.1865,124.992,235.008,250.0,-175.0,False,dense_cartesian
563,mirror,motoring,188.1932,57.5288,-57.5288,275.0,175.0,False,dense_cartesian
563,mirror,regen,188.1932,122.4712,237.5288,275.0,-175.0,False,dense_cartesian
564,mirror,motoring,200.5202,59.7436,-59.7436,300.0,175.0,False,dense_cartesian
564,mirror,regen,200.5202,120.2564,239.7436,300.0,-175.0,False,dense_cartesian
565,mirror,motoring,213.1119,61.6992,-61.6992,325.0,175.0,False,dense_cartesian
565,mirror,regen,213.1119,118.3008,241.6992,325.0,-175.0,False,dense_cartesian
566,mirror,motoring,225.924,63.4349,-63.4349,350.0,175.0,False,dense_cartesian
566,mirror,regen,225.924,116.5651,243.4349,350.0,-175.0,False,dense_cartesian
567,mirror,motoring,238.9212,64.9831,-64.9831,375.0,175.0,False,dense_cartesian
567,mirror,regen,238.9212,115.0169,244.9831,375.0,-175.0,False,dense_cartesian
568,mirror,motoring,252.0747,66.3706,-66.3706,400.0,175.0,False,dense_cartesian
568,mirror,regen,252.0747,113.6294,246.3706,400.0,-175.0,False,dense_cartesian
569,mirror,motoring,265.3614,67.6199,-67.6199,425.0,175.0,False,dense_cartesian
569,mirror,regen,265.3614,112.3801,247.6199,425.0,-175.0,False,dense_cartesian
570,mirror,motoring,278.7621,68.7495,-68.7495,450.0,175.0,False,dense_cartesian
570,mirror,regen,278.7621,111.2505,248.7495,450.0,-175.0,False,dense_cartesian
571,mirror,motoring,292.2613,69.7751,-69.7751,475.0,175.0,False,dense_cartesian
571,mirror,regen,292.2613,110.2249,249.7751,475.0,-175.0,False,dense_cartesian
572,mirror,motoring,305.8458,70.71,-70.71,500.0,175.0,False,dense_cartesian
572,mirror,regen,305.8458,109.29,250.71,500.0,-175.0,False,dense_cartesian
573,mirror,motoring,319.5048,71.5651,-71.5651,525.0,175.0,False,dense_cartesian
573,mirror,regen,319.5048,108.4349,251.5651,525.0,-175.0,False,dense_cartesian
574,mirror,motoring,333.2292,72.3499,-72.3499,550.0,175.0,False,dense_cartesian
574,mirror,regen,333.2292,107.6501,252.3499,550.0,-175.0,False,dense_cartesian
575,mirror,motoring,347.011,73.0725,-73.0725,575.0,175.0,False,dense_cartesian
